Word,stimulus,string,same,version_with_order,ambiguity_type,log_rt,correct_response
foundation,It was a charitable foundation.<p>,foundation,False,M2_a_M1_a,Polysemy,7.2455348050769235,0.8461538461538461
foundation,It was a charitable foundation.<p>,foundation,False,M2_b_M1_a,Polysemy,6.9672479890000005,1.0
foundation,It was a charitable foundation.<p>,foundation,True,M1_b_M1_a,Polysemy,7.061455633333334,0.8333333333333334
foundation,It was a concrete foundation.<p>,foundation,False,M1_a_M2_b,Polysemy,6.988240878857143,0.7142857142857143
foundation,It was a concrete foundation.<p>,foundation,False,M1_b_M2_b,Polysemy,7.064732766769231,1.0
foundation,It was a concrete foundation.<p>,foundation,True,M2_a_M2_b,Polysemy,6.6605911664285715,1.0
foundation,It was a wooden foundation.<p>,foundation,False,M1_a_M2_a,Polysemy,7.130132534428571,0.5714285714285714
foundation,It was a wooden foundation.<p>,foundation,False,M1_b_M2_a,Polysemy,7.171308910333333,0.6666666666666666
foundation,It was a wooden foundation.<p>,foundation,True,M2_b_M2_a,Polysemy,7.155175027416667,0.8333333333333334
foundation,It was an educational foundation.<p>,foundation,False,M2_a_M1_b,Polysemy,7.108331132777778,0.8888888888888888
foundation,It was an educational foundation.<p>,foundation,False,M2_b_M1_b,Polysemy,6.9236460886,1.0
foundation,It was an educational foundation.<p>,foundation,True,M1_a_M1_b,Polysemy,7.200957344888888,1.0
function,It was a business function.<p>,function,False,M1_a_M2_b,Polysemy,7.032951645111111,0.8888888888888888
function,It was a business function.<p>,function,False,M1_b_M2_b,Polysemy,7.0918645515000005,1.0
function,It was a business function.<p>,function,True,M2_a_M2_b,Polysemy,6.730294919428571,0.8571428571428571
function,It was a linear function.<p>,function,False,M2_a_M1_b,Polysemy,7.018636178,0.5
function,It was a linear function.<p>,function,False,M2_b_M1_b,Polysemy,6.957039299500001,1.0
function,It was a linear function.<p>,function,True,M1_a_M1_b,Polysemy,6.922643891,1.0
function,It was a mathematical function.<p>,function,False,M2_a_M1_a,Polysemy,7.037997123428572,0.5714285714285714
function,It was a mathematical function.<p>,function,False,M2_b_M1_a,Polysemy,6.905204038399999,1.0
function,It was a mathematical function.<p>,function,True,M1_b_M1_a,Polysemy,6.892935275666667,1.0
function,It was a social function.<p>,function,False,M1_a_M2_a,Polysemy,6.997812361625,1.0
function,It was a social function.<p>,function,False,M1_b_M2_a,Polysemy,6.7983752847000005,0.8
function,It was a social function.<p>,function,True,M2_b_M2_a,Polysemy,6.786482854,0.9090909090909091
ground,He was on the camp ground.<p>,ground,False,M1_a_M2_a,Polysemy,7.141659329875,1.0
ground,He was on the camp ground.<p>,ground,False,M1_b_M2_a,Polysemy,6.871146299499999,1.0
ground,He was on the camp ground.<p>,ground,True,M2_b_M2_a,Polysemy,6.827033501,1.0
ground,He was on the firm ground.<p>,ground,False,M2_a_M1_a,Polysemy,6.847398259333333,0.8333333333333334
ground,He was on the firm ground.<p>,ground,False,M2_b_M1_a,Polysemy,7.099101092333334,0.8333333333333334
ground,He was on the firm ground.<p>,ground,True,M1_b_M1_a,Polysemy,6.968477703125,1.0
ground,He was on the frozen ground.<p>,ground,False,M2_a_M1_b,Polysemy,6.931794643500001,1.0
ground,He was on the frozen ground.<p>,ground,False,M2_b_M1_b,Polysemy,7.0382258757,0.9
ground,He was on the frozen ground.<p>,ground,True,M1_a_M1_b,Polysemy,7.0338794805000004,1.0
ground,He was on the parade ground.<p>,ground,False,M1_a_M2_b,Polysemy,7.0448719146,0.6
ground,He was on the parade ground.<p>,ground,False,M1_b_M2_b,Polysemy,7.009530220363636,0.36363636363636365
ground,He was on the parade ground.<p>,ground,True,M2_a_M2_b,Polysemy,7.105787315571428,0.5714285714285714
guard,They liked the coast guard.<p>,guard,False,M1_a_M2_a,Polysemy,7.03206356625,1.0
guard,They liked the coast guard.<p>,guard,False,M1_b_M2_a,Polysemy,6.889350704714286,1.0
guard,They liked the coast guard.<p>,guard,True,M2_b_M2_a,Polysemy,6.9430895503,0.8
guard,They liked the national guard.<p>,guard,False,M1_a_M2_b,Polysemy,6.935939522,1.0
guard,They liked the national guard.<p>,guard,False,M1_b_M2_b,Polysemy,6.8508938882727275,1.0
guard,They liked the national guard.<p>,guard,True,M2_a_M2_b,Polysemy,6.777009952428571,1.0
guard,They liked the night guard.<p>,guard,False,M2_a_M1_a,Polysemy,7.0553016817,0.9
guard,They liked the night guard.<p>,guard,False,M2_b_M1_a,Polysemy,7.2002482292,0.8
guard,They liked the night guard.<p>,guard,True,M1_b_M1_a,Polysemy,6.9380621567142855,1.0
guard,They liked the security guard.<p>,guard,False,M2_a_M1_b,Polysemy,6.561379186800001,1.0
guard,They liked the security guard.<p>,guard,False,M2_b_M1_b,Polysemy,6.7003193735,1.0
guard,They liked the security guard.<p>,guard,True,M1_a_M1_b,Polysemy,6.889230337571428,1.0
guide,He had a TV guide.<p>,guide,False,M2_a_M1_b,Polysemy,7.004241633,1.0
guide,He had a TV guide.<p>,guide,False,M2_b_M1_b,Polysemy,6.782920211,0.875
guide,He had a TV guide.<p>,guide,True,M1_a_M1_b,Polysemy,7.0914369837999995,1.0
guide,He had a friendly guide.<p>,guide,False,M1_a_M2_b,Polysemy,6.842280838142857,1.0
guide,He had a friendly guide.<p>,guide,False,M1_b_M2_b,Polysemy,6.838714622727273,0.9090909090909091
guide,He had a friendly guide.<p>,guide,True,M2_a_M2_b,Polysemy,6.70253863725,1.0
guide,He had a talkative guide.<p>,guide,False,M1_a_M2_a,Polysemy,6.9567718462000006,0.8
guide,He had a talkative guide.<p>,guide,False,M1_b_M2_a,Polysemy,7.081088040363636,0.5454545454545454
guide,He had a talkative guide.<p>,guide,True,M2_b_M2_a,Polysemy,6.758227914818182,1.0
guide,He had an assembly guide.<p>,guide,False,M2_a_M1_a,Polysemy,7.0493424578,0.8
guide,He had an assembly guide.<p>,guide,False,M2_b_M1_a,Polysemy,7.1931473435,0.875
guide,He had an assembly guide.<p>,guide,True,M1_b_M1_a,Polysemy,7.219286816333334,0.8333333333333334
hail,They hailed a cab.<p>,hailed,False,M2_a_M1_a,Polysemy,6.893823968142857,0.5714285714285714
hail,They hailed a cab.<p>,hailed,False,M2_b_M1_a,Polysemy,6.846669966,0.75
hail,They hailed a cab.<p>,hailed,True,M1_b_M1_a,Polysemy,6.742063674,1.0
hail,They hailed a friend.<p>,hailed,False,M1_a_M2_a,Polysemy,7.018719022666667,0.5555555555555556
hail,They hailed a friend.<p>,hailed,False,M1_b_M2_a,Polysemy,7.394206062125,0.0
hail,They hailed a friend.<p>,hailed,True,M2_b_M2_a,Polysemy,6.631386794,1.0
hail,They hailed a guest.<p>,hailed,False,M1_a_M2_b,Polysemy,7.10742831925,0.375
hail,They hailed a guest.<p>,hailed,False,M1_b_M2_b,Polysemy,7.0723166857,0.5
hail,They hailed a guest.<p>,hailed,True,M2_a_M2_b,Polysemy,7.288252055833333,0.3333333333333333
hail,They hailed a taxi.<p>,hailed,False,M2_a_M1_b,Polysemy,6.95561924925,0.875
hail,They hailed a taxi.<p>,hailed,False,M2_b_M1_b,Polysemy,6.755481087,1.0
hail,They hailed a taxi.<p>,hailed,True,M1_a_M1_b,Polysemy,7.068568755875,1.0
home,It was a childhood home.<p>,home,False,M2_a_M1_b,Polysemy,6.903405185705883,1.0
home,It was a childhood home.<p>,home,False,M2_b_M1_b,Polysemy,6.9812515675,0.875
home,It was a childhood home.<p>,home,True,M1_a_M1_b,Polysemy,6.807052490625,1.0
home,It was a funeral home.<p>,home,False,M1_a_M2_a,Polysemy,6.770355483333333,1.0
home,It was a funeral home.<p>,home,False,M1_b_M2_a,Polysemy,6.8345931867,1.0
home,It was a funeral home.<p>,home,True,M2_b_M2_a,Polysemy,6.9204174017,1.0
home,It was a nursing home.<p>,home,False,M1_a_M2_b,Polysemy,6.7104379045,1.0
home,It was a nursing home.<p>,home,False,M1_b_M2_b,Polysemy,7.0172898264,1.0
home,It was a nursing home.<p>,home,True,M2_a_M2_b,Polysemy,6.6894423766363635,1.0
home,It was a summer home.<p>,home,False,M2_a_M1_a,Polysemy,6.6000555534,0.8
home,It was a summer home.<p>,home,False,M2_b_M1_a,Polysemy,6.786973936142857,0.8571428571428571
home,It was a summer home.<p>,home,True,M1_b_M1_a,Polysemy,6.8865012819,1.0
intelligence,They had classified intelligence.<p>,intelligence,False,M1_a_M2_a,Polysemy,6.993774054166667,0.6666666666666666
intelligence,They had classified intelligence.<p>,intelligence,False,M1_b_M2_a,Polysemy,7.2038022258,0.6
intelligence,They had classified intelligence.<p>,intelligence,True,M2_b_M2_a,Polysemy,6.837593962,0.8888888888888888
intelligence,They had innate intelligence.<p>,intelligence,False,M2_a_M1_b,Polysemy,7.2759838274,0.6
intelligence,They had innate intelligence.<p>,intelligence,False,M2_b_M1_b,Polysemy,7.473618491222222,0.7777777777777778
intelligence,They had innate intelligence.<p>,intelligence,True,M1_a_M1_b,Polysemy,6.99173602,1.0
intelligence,They had military intelligence.<p>,intelligence,False,M1_a_M2_b,Polysemy,6.8900972145,0.5
intelligence,They had military intelligence.<p>,intelligence,False,M1_b_M2_b,Polysemy,7.4345816305,1.0
intelligence,They had military intelligence.<p>,intelligence,True,M2_a_M2_b,Polysemy,6.897359187,1.0
intelligence,They had natural intelligence.<p>,intelligence,False,M2_a_M1_a,Polysemy,6.893346987923077,0.9230769230769231
intelligence,They had natural intelligence.<p>,intelligence,False,M2_b_M1_a,Polysemy,6.971243675125,1.0
intelligence,They had natural intelligence.<p>,intelligence,True,M1_b_M1_a,Polysemy,6.8199567865,0.75
issue,It was a political issue.<p>,issue,False,M2_a_M1_b,Polysemy,6.773161893875,1.0
issue,It was a political issue.<p>,issue,False,M2_b_M1_b,Polysemy,6.715263875222222,1.0
issue,It was a political issue.<p>,issue,True,M1_a_M1_b,Polysemy,6.755944560500001,1.0
issue,It was a sensitive issue.<p>,issue,False,M2_a_M1_a,Polysemy,6.9660645524545455,0.9090909090909091
issue,It was a sensitive issue.<p>,issue,False,M2_b_M1_a,Polysemy,6.8670043856,1.0
issue,It was a sensitive issue.<p>,issue,True,M1_b_M1_a,Polysemy,6.841469543,1.0
issue,It was a special issue.<p>,issue,False,M1_a_M2_b,Polysemy,6.849242864,1.0
issue,It was a special issue.<p>,issue,False,M1_b_M2_b,Polysemy,6.887992707083334,0.9166666666666666
issue,It was a special issue.<p>,issue,True,M2_a_M2_b,Polysemy,6.791612849384616,1.0
issue,It was a weekly issue.<p>,issue,False,M1_a_M2_a,Polysemy,6.75245533375,1.0
issue,It was a weekly issue.<p>,issue,False,M1_b_M2_a,Polysemy,7.105940879142857,0.8571428571428571
issue,It was a weekly issue.<p>,issue,True,M2_b_M2_a,Polysemy,6.7279448749999995,0.8333333333333334
key,It was a backspace key.<p>,key,False,M1_a_M2_b,Polysemy,7.1844035888999995,0.7
key,It was a backspace key.<p>,key,False,M1_b_M2_b,Polysemy,7.49505804075,0.75
key,It was a backspace key.<p>,key,True,M2_a_M2_b,Polysemy,7.119762425166667,1.0
key,It was a delete key.<p>,key,False,M1_a_M2_a,Polysemy,7.1254590584,0.4
key,It was a delete key.<p>,key,False,M1_b_M2_a,Polysemy,6.950980896,0.5
key,It was a delete key.<p>,key,True,M2_b_M2_a,Polysemy,6.835372126272728,1.0
key,It was a duplicate key.<p>,key,False,M2_a_M1_a,Polysemy,6.856671765727273,1.0
key,It was a duplicate key.<p>,key,False,M2_b_M1_a,Polysemy,7.2210353855000005,0.75
key,It was a duplicate key.<p>,key,True,M1_b_M1_a,Polysemy,7.019700166500001,0.8333333333333334
key,It was a master key.<p>,key,False,M2_a_M1_b,Polysemy,7.099059572714286,1.0
key,It was a master key.<p>,key,False,M2_b_M1_b,Polysemy,7.1371055185,1.0
key,It was a master key.<p>,key,True,M1_a_M1_b,Polysemy,6.728413107750001,1.0
lamb,They liked the cute lamb.<p>,lamb,False,M1_a_M2_a,Polysemy,7.102919690818182,1.0
lamb,They liked the cute lamb.<p>,lamb,False,M1_b_M2_a,Polysemy,7.240219585,1.0
lamb,They liked the cute lamb.<p>,lamb,True,M2_b_M2_a,Polysemy,6.833520031142856,1.0
lamb,They liked the friendly lamb.<p>,lamb,False,M1_a_M2_b,Polysemy,7.212271625714286,0.8571428571428571
lamb,They liked the friendly lamb.<p>,lamb,False,M1_b_M2_b,Polysemy,7.0806548195714285,0.7142857142857143
lamb,They liked the friendly lamb.<p>,lamb,True,M2_a_M2_b,Polysemy,6.830290204363636,1.0
lamb,They liked the grilled lamb.<p>,lamb,False,M2_a_M1_b,Polysemy,6.996371445909091,0.9090909090909091
lamb,They liked the grilled lamb.<p>,lamb,False,M2_b_M1_b,Polysemy,7.113903358363637,0.8181818181818182
lamb,They liked the grilled lamb.<p>,lamb,True,M1_a_M1_b,Polysemy,6.8255711398125,1.0
lamb,They liked the marinated lamb.<p>,lamb,False,M2_a_M1_a,Polysemy,6.821862627,0.75
lamb,They liked the marinated lamb.<p>,lamb,False,M2_b_M1_a,Polysemy,7.335101939142858,0.8571428571428571
lamb,They liked the marinated lamb.<p>,lamb,True,M1_b_M1_a,Polysemy,7.380016658000001,0.8571428571428571
lap,She lapped the competitors.<p>,lapped,False,M1_a_M2_b,Homonymy,7.090233523857143,0.7142857142857143
lap,She lapped the competitors.<p>,lapped,False,M1_b_M2_b,Homonymy,7.1790366216,0.7
lap,She lapped the competitors.<p>,lapped,True,M2_a_M2_b,Homonymy,7.1823815015,0.75
lap,She lapped the milk.<p>,lapped,False,M2_a_M1_a,Homonymy,7.1106941898,1.0
lap,She lapped the milk.<p>,lapped,False,M2_b_M1_a,Homonymy,7.0887481351111115,0.5555555555555556
lap,She lapped the milk.<p>,lapped,True,M1_b_M1_a,Homonymy,6.889950604,0.42857142857142855
lap,She lapped the runners.<p>,lapped,False,M1_a_M2_a,Homonymy,7.153507690857142,0.7142857142857143
lap,She lapped the runners.<p>,lapped,False,M1_b_M2_a,Homonymy,7.157341531692309,0.8461538461538461
lap,She lapped the runners.<p>,lapped,True,M2_b_M2_a,Homonymy,7.074469017285715,0.8571428571428571
lap,She lapped the water.<p>,lapped,False,M2_a_M1_b,Homonymy,6.9274532815,0.5
lap,She lapped the water.<p>,lapped,False,M2_b_M1_b,Homonymy,7.130761478666667,1.0
lap,She lapped the water.<p>,lapped,True,M1_a_M1_b,Homonymy,6.9813036038571425,0.5714285714285714
load,She loaded the gun.<p>,loaded,False,M2_a_M1_a,Polysemy,6.856271959200001,1.0
load,She loaded the gun.<p>,loaded,False,M2_b_M1_a,Polysemy,6.863679881875,1.0
load,She loaded the gun.<p>,loaded,True,M1_b_M1_a,Polysemy,6.728938267833333,1.0
load,She loaded the rifle.<p>,loaded,False,M2_a_M1_b,Polysemy,6.8073802114,1.0
load,She loaded the rifle.<p>,loaded,False,M2_b_M1_b,Polysemy,6.6950795455000005,0.8333333333333334
load,She loaded the rifle.<p>,loaded,True,M1_a_M1_b,Polysemy,6.5676743718,1.0
load,She loaded the truck.<p>,loaded,False,M1_a_M2_a,Polysemy,6.9372892495,1.0
load,She loaded the truck.<p>,loaded,False,M1_b_M2_a,Polysemy,6.9169245492857145,1.0
load,She loaded the truck.<p>,loaded,True,M2_b_M2_a,Polysemy,6.741866857555555,1.0
load,She loaded the van.<p>,loaded,False,M1_a_M2_b,Polysemy,6.824907690428572,1.0
load,She loaded the van.<p>,loaded,False,M1_b_M2_b,Polysemy,6.736898868,1.0
load,She loaded the van.<p>,loaded,True,M2_a_M2_b,Polysemy,6.5964356376,1.0
lock,She had brown locks.<p>,locks,False,M2_a_M1_b,Homonymy,7.067038395071429,0.7142857142857143
lock,She had brown locks.<p>,locks,False,M2_b_M1_b,Homonymy,6.855324206714286,0.7142857142857143
lock,She had brown locks.<p>,locks,True,M1_a_M1_b,Homonymy,6.7289807506,1.0
lock,She had curly locks.<p>,locks,False,M2_a_M1_a,Homonymy,7.147864280285715,0.8571428571428571
lock,She had curly locks.<p>,locks,False,M2_b_M1_a,Homonymy,6.9298691770000005,0.8181818181818182
lock,She had curly locks.<p>,locks,True,M1_b_M1_a,Homonymy,6.908730420222223,0.8888888888888888
lock,She had door locks.<p>,locks,False,M1_a_M2_b,Homonymy,7.309672961999999,0.4
lock,She had door locks.<p>,locks,False,M1_b_M2_b,Homonymy,7.0277953565,1.0
lock,She had door locks.<p>,locks,True,M2_a_M2_b,Homonymy,7.1788909106666665,1.0
lock,She had window locks.<p>,locks,False,M1_a_M2_a,Homonymy,7.327527637599999,0.6
lock,She had window locks.<p>,locks,False,M1_b_M2_a,Homonymy,7.05500420975,0.5
lock,She had window locks.<p>,locks,True,M2_b_M2_a,Homonymy,7.093961938,0.75
lunch,They liked the afternoon lunch.<p>,lunch,False,M1_a_M2_a,Polysemy,7.2655328805714285,0.8571428571428571
lunch,They liked the afternoon lunch.<p>,lunch,False,M1_b_M2_a,Polysemy,6.930602785714286,1.0
lunch,They liked the afternoon lunch.<p>,lunch,True,M2_b_M2_a,Polysemy,7.1793322515,1.0
lunch,They liked the hot lunch.<p>,lunch,False,M2_a_M1_a,Polysemy,6.919578915699999,0.9
lunch,They liked the hot lunch.<p>,lunch,False,M2_b_M1_a,Polysemy,7.2120757473,1.0
lunch,They liked the hot lunch.<p>,lunch,True,M1_b_M1_a,Polysemy,7.065736169666667,0.8888888888888888
lunch,They liked the sandwich lunch.<p>,lunch,False,M2_a_M1_b,Polysemy,7.1965521705,0.5
lunch,They liked the sandwich lunch.<p>,lunch,False,M2_b_M1_b,Polysemy,7.214729224666667,0.6666666666666666
lunch,They liked the sandwich lunch.<p>,lunch,True,M1_a_M1_b,Polysemy,6.883795257499999,0.5
lunch,They liked the women's lunch.<p>,lunch,False,M1_a_M2_b,Polysemy,7.141053653,1.0
lunch,They liked the women's lunch.<p>,lunch,False,M1_b_M2_b,Polysemy,7.047328122454545,0.9090909090909091
lunch,They liked the women's lunch.<p>,lunch,True,M2_a_M2_b,Polysemy,7.0885728137,0.6
market,He liked the fish market.<p>,market,False,M2_a_M1_b,Polysemy,6.923036519375,1.0
market,He liked the fish market.<p>,market,False,M2_b_M1_b,Polysemy,7.345113256,1.0
market,He liked the fish market.<p>,market,True,M1_a_M1_b,Polysemy,6.728707731272727,1.0
market,He liked the flea market.<p>,market,False,M2_a_M1_a,Polysemy,6.6823980604,1.0
market,He liked the flea market.<p>,market,False,M2_b_M1_a,Polysemy,6.9206668298,1.0
market,He liked the flea market.<p>,market,True,M1_b_M1_a,Polysemy,6.8243554738,1.0
market,He liked the housing market.<p>,market,False,M1_a_M2_a,Polysemy,7.085532456428572,0.8571428571428571
market,He liked the housing market.<p>,market,False,M1_b_M2_a,Polysemy,7.385015875800001,0.7
market,He liked the housing market.<p>,market,True,M2_b_M2_a,Polysemy,6.954955109363637,1.0
market,He liked the stock market.<p>,market,False,M1_a_M2_b,Polysemy,6.6678409786,1.0
market,He liked the stock market.<p>,market,False,M1_b_M2_b,Polysemy,6.617330587,1.0
market,He liked the stock market.<p>,market,True,M2_a_M2_b,Polysemy,6.8691630415,1.0
match,It was a burning match.<p>,match,False,M2_a_M1_b,Homonymy,6.8289761225,1.0
match,It was a burning match.<p>,match,False,M2_b_M1_b,Homonymy,7.122153575,0.875
match,It was a burning match.<p>,match,True,M1_a_M1_b,Homonymy,6.932468174599999,1.0
match,It was a lit match.<p>,match,False,M2_a_M1_a,Homonymy,7.0233465373,0.7
match,It was a lit match.<p>,match,False,M2_b_M1_a,Homonymy,7.146202642125,0.375
match,It was a lit match.<p>,match,True,M1_b_M1_a,Homonymy,7.1678933614,1.0
match,It was a soccer match.<p>,match,False,M1_a_M2_a,Homonymy,6.984027345555556,1.0
match,It was a soccer match.<p>,match,False,M1_b_M2_a,Homonymy,6.92369138,1.0
match,It was a soccer match.<p>,match,True,M2_b_M2_a,Homonymy,6.7673266408,1.0
match,It was a tennis match.<p>,match,False,M1_a_M2_b,Homonymy,6.776322953166667,1.0
match,It was a tennis match.<p>,match,False,M1_b_M2_b,Homonymy,6.761285513,1.0
match,It was a tennis match.<p>,match,True,M2_a_M2_b,Homonymy,6.68641568225,1.0
medicine,It was cough medicine.<p>,medicine,False,M2_a_M1_a,Polysemy,6.813586917399999,1.0
medicine,It was cough medicine.<p>,medicine,False,M2_b_M1_a,Polysemy,6.854451912384615,0.9230769230769231
medicine,It was cough medicine.<p>,medicine,True,M1_b_M1_a,Polysemy,6.830914034428572,1.0
medicine,It was orthopedic medicine.<p>,medicine,False,M1_a_M2_a,Polysemy,7.3969928489,0.6
medicine,It was orthopedic medicine.<p>,medicine,False,M1_b_M2_a,Polysemy,7.07335569175,0.5
medicine,It was orthopedic medicine.<p>,medicine,True,M2_b_M2_a,Polysemy,6.9959723628571435,1.0
medicine,It was prescription medicine.<p>,medicine,False,M2_a_M1_b,Polysemy,6.633065807666667,0.6666666666666666
medicine,It was prescription medicine.<p>,medicine,False,M2_b_M1_b,Polysemy,7.045753254714286,1.0
medicine,It was prescription medicine.<p>,medicine,True,M1_a_M1_b,Polysemy,7.107870270153845,1.0
medicine,It was veterinary medicine.<p>,medicine,False,M1_a_M2_b,Polysemy,7.2794465200000005,1.0
medicine,It was veterinary medicine.<p>,medicine,False,M1_b_M2_b,Polysemy,7.099858969333333,1.0
medicine,It was veterinary medicine.<p>,medicine,True,M2_a_M2_b,Polysemy,6.970391619142857,1.0
message,There was a clear message.<p>,message,False,M1_a_M2_b,Polysemy,7.214776451444444,0.8888888888888888
message,There was a clear message.<p>,message,False,M1_b_M2_b,Polysemy,6.8160529182000005,0.9
message,There was a clear message.<p>,message,True,M2_a_M2_b,Polysemy,6.766302292142858,1.0
message,There was a computer message.<p>,message,False,M2_a_M1_b,Polysemy,6.997600281333334,1.0
message,There was a computer message.<p>,message,False,M2_b_M1_b,Polysemy,7.12388612725,1.0
message,There was a computer message.<p>,message,True,M1_a_M1_b,Polysemy,6.919080737625,1.0
message,There was a phone message.<p>,message,False,M2_a_M1_a,Polysemy,6.748443735285714,1.0
message,There was a phone message.<p>,message,False,M2_b_M1_a,Polysemy,6.919747105777778,1.0
message,There was a phone message.<p>,message,True,M1_b_M1_a,Polysemy,6.782464407,1.0
message,There was an urgent message.<p>,message,False,M1_a_M2_a,Polysemy,6.73052939175,1.0
message,There was an urgent message.<p>,message,False,M1_b_M2_a,Polysemy,6.764789551,1.0
message,There was an urgent message.<p>,message,True,M2_b_M2_a,Polysemy,6.9775279370000005,1.0
mold,It was a clay mold.<p>,mold,False,M1_a_M2_b,Homonymy,7.018368319666667,0.8888888888888888
mold,It was a clay mold.<p>,mold,False,M1_b_M2_b,Homonymy,7.198601713,0.8888888888888888
mold,It was a clay mold.<p>,mold,True,M2_a_M2_b,Homonymy,6.8035426755,1.0
mold,It was a fungal mold.<p>,mold,False,M2_a_M1_a,Homonymy,6.928982240000001,0.5714285714285714
mold,It was a fungal mold.<p>,mold,False,M2_b_M1_a,Homonymy,7.1132910641428575,0.5714285714285714
mold,It was a fungal mold.<p>,mold,True,M1_b_M1_a,Homonymy,6.954749776333333,0.6666666666666666
mold,It was a harmful mold.<p>,mold,False,M2_a_M1_b,Homonymy,7.053912053090909,0.5454545454545454
mold,It was a harmful mold.<p>,mold,False,M2_b_M1_b,Homonymy,7.2580148824999995,0.5
mold,It was a harmful mold.<p>,mold,True,M1_a_M1_b,Homonymy,7.064559117777778,0.8888888888888888
mold,It was a rubber mold.<p>,mold,False,M1_a_M2_a,Homonymy,7.0639224447,0.5
mold,It was a rubber mold.<p>,mold,False,M1_b_M2_a,Homonymy,6.952972166,0.7272727272727273
mold,It was a rubber mold.<p>,mold,True,M2_b_M2_a,Homonymy,6.887703374,0.875
movement,He liked the civil-rights movement.<p>,movement,False,M1_a_M2_b,Polysemy,6.93977647125,1.0
movement,He liked the civil-rights movement.<p>,movement,False,M1_b_M2_b,Polysemy,6.859026451999999,1.0
movement,He liked the civil-rights movement.<p>,movement,True,M2_a_M2_b,Polysemy,6.8329133166250005,1.0
movement,He liked the feminist movement.<p>,movement,False,M1_a_M2_a,Polysemy,7.099374053857143,1.0
movement,He liked the feminist movement.<p>,movement,False,M1_b_M2_a,Polysemy,6.92404392275,1.0
movement,He liked the feminist movement.<p>,movement,True,M2_b_M2_a,Polysemy,6.978261000111111,1.0
movement,He liked the graceful movement.<p>,movement,False,M2_a_M1_b,Polysemy,7.00705790375,0.75
movement,He liked the graceful movement.<p>,movement,False,M2_b_M1_b,Polysemy,7.102496928,0.8571428571428571
movement,He liked the graceful movement.<p>,movement,True,M1_a_M1_b,Polysemy,6.8935218701,0.9
movement,He liked the rhythmic movement.<p>,movement,False,M2_a_M1_a,Polysemy,7.0947062865,1.0
movement,He liked the rhythmic movement.<p>,movement,False,M2_b_M1_a,Polysemy,7.027721133285715,0.8571428571428571
movement,He liked the rhythmic movement.<p>,movement,True,M1_b_M1_a,Polysemy,6.8508462592,1.0
newspaper,It was a daily newspaper.<p>,newspaper,False,M2_a_M1_b,Polysemy,6.718673928333334,1.0
newspaper,It was a daily newspaper.<p>,newspaper,False,M2_b_M1_b,Polysemy,6.882747363666667,1.0
newspaper,It was a daily newspaper.<p>,newspaper,True,M1_a_M1_b,Polysemy,6.8139896185,1.0
newspaper,It was a faded newspaper.<p>,newspaper,False,M1_a_M2_a,Polysemy,6.961935281166666,0.5833333333333334
newspaper,It was a faded newspaper.<p>,newspaper,False,M1_b_M2_a,Polysemy,6.7367034986666665,0.0
newspaper,It was a faded newspaper.<p>,newspaper,True,M2_b_M2_a,Polysemy,7.292562440777778,0.8888888888888888
newspaper,It was a national newspaper.<p>,newspaper,False,M2_a_M1_a,Polysemy,6.959714094375,1.0
newspaper,It was a national newspaper.<p>,newspaper,False,M2_b_M1_a,Polysemy,6.8462038965,1.0
newspaper,It was a national newspaper.<p>,newspaper,True,M1_b_M1_a,Polysemy,6.806621503285714,1.0
newspaper,It was a shredded newspaper.<p>,newspaper,False,M1_a_M2_b,Polysemy,7.167392987777778,0.8888888888888888
newspaper,It was a shredded newspaper.<p>,newspaper,False,M1_b_M2_b,Polysemy,7.1875923111111115,0.8888888888888888
newspaper,It was a shredded newspaper.<p>,newspaper,True,M2_a_M2_b,Polysemy,6.956513996571429,1.0
orange,It was a bright orange.<p>,orange,False,M1_a_M2_a,Polysemy,6.958945288200001,0.8
orange,It was a bright orange.<p>,orange,False,M1_b_M2_a,Polysemy,6.955686810142857,0.7142857142857143
orange,It was a bright orange.<p>,orange,True,M2_b_M2_a,Polysemy,7.105441093333333,0.6666666666666666
orange,It was a juicy orange.<p>,orange,False,M2_a_M1_a,Polysemy,7.030785662125,1.0
orange,It was a juicy orange.<p>,orange,False,M2_b_M1_a,Polysemy,7.0665861422,0.8
orange,It was a juicy orange.<p>,orange,True,M1_b_M1_a,Polysemy,6.605535722875,1.0
orange,It was a reddish orange.<p>,orange,False,M1_a_M2_b,Polysemy,7.155498858,0.8888888888888888
orange,It was a reddish orange.<p>,orange,False,M1_b_M2_b,Polysemy,6.831378025714286,0.7142857142857143
orange,It was a reddish orange.<p>,orange,True,M2_a_M2_b,Polysemy,6.751204186333333,0.8333333333333334
orange,It was a ripe orange.<p>,orange,False,M2_a_M1_b,Polysemy,7.023349522444445,0.8888888888888888
orange,It was a ripe orange.<p>,orange,False,M2_b_M1_b,Polysemy,7.02922320925,0.75
orange,It was a ripe orange.<p>,orange,True,M1_a_M1_b,Polysemy,6.932909718111111,1.0
page,He saw the blank page.<p>,page,False,M1_a_M2_a,Homonymy,6.787844982,1.0
page,He saw the blank page.<p>,page,False,M1_b_M2_a,Homonymy,6.791468100714285,1.0
page,He saw the blank page.<p>,page,True,M2_b_M2_a,Homonymy,6.788657904199999,1.0
page,He saw the loyal page.<p>,page,False,M2_a_M1_b,Homonymy,7.059095736285714,0.2857142857142857
